,date,city_code,PM2.5,BC,OM,SO4,NO3,NH4,cl
7599,2017/2/28,1003,69.12315,3.363398,31.64227,10.65073,21.0174,9.641234,2.449352
7604,2017/3/1,1003,69.47409,2.970583,37.0497,11.84059,15.35584,7.707851,2.257379
7609,2017/3/2,1003,40.95382,2.123653,17.92474,6.404786,12.20251,5.795117,2.298132
7614,2017/3/3,1003,71.68501,3.496322,33.83811,11.12715,20.1365,9.26612,3.086929
7619,2017/3/4,1003,91.45638,4.16992,46.44075,12.99146,23.15597,10.99194,4.69828
7624,2017/3/5,1003,72.58499,3.185119,36.05773,12.3405,18.62372,9.529393,2.377918
7629,2017/3/6,1003,42.69671,2.032989,18.64571,7.78955,12.11624,7.003455,2.112221
7634,2017/3/7,1003,64.41993,2.879289,31.44134,9.757129,17.92349,8.47375,2.418686
7639,2017/3/8,1003,44.27783,2.210862,18.92504,7.14466,13.85112,6.41235,2.146147
7644,2017/3/9,1003,76.41057,3.551655,38.45994,12.48789,19.03621,9.242126,2.874873
7649,2017/3/10,1003,106.3678,4.623494,56.65373,14.46668,23.97448,10.95753,6.649421
7654,2017/3/11,1003,59.12749,2.887187,25.18121,10.97673,17.75186,9.801318,2.330503
7659,2017/3/12,1003,59.2494,3.055473,28.84016,9.492171,14.79978,8.840359,3.061817
7664,2017/3/13,1003,39.809,1.794868,16.68366,7.796426,11.0666,6.720142,2.467444
7669,2017/3/14,1003,31.73326,1.688475,11.63044,6.037683,10.72104,5.189535,1.655617
7674,2017/3/15,1003,41.64329,2.116293,18.31407,6.862758,12.37566,6.551778,1.974512
7679,2017/3/16,1003,44.50259,2.140067,17.28736,9.131651,13.98527,8.198832,1.958245
7684,2017/3/17,1003,48.07298,2.432487,19.74132,8.986602,14.99321,8.541773,1.919363
7689,2017/3/18,1003,46.35578,2.330429,19.62916,8.432423,13.57526,8.268127,2.388506
7694,2017/3/19,1003,48.42686,2.394679,20.35407,9.672082,13.18761,8.491645,2.818414
7699,2017/3/20,1003,47.53228,2.427894,20.43813,9.502732,13.09981,7.770927,2.063716
7704,2017/3/21,1003,64.98055,3.00977,30.89952,10.72742,18.28928,9.043611,2.054559
7709,2017/3/22,1003,31.68525,1.559969,10.59861,7.710246,9.590313,5.857325,2.226111
7714,2017/3/23,1003,34.57698,1.666089,12.44442,7.789924,10.8066,5.931629,1.869946
7719,2017/3/24,1003,61.67109,3.058401,30.24637,10.15767,15.95566,9.174103,2.252991
7724,2017/3/25,1003,68.89415,3.005388,34.25619,11.66076,18.17744,8.718086,1.794373
7729,2017/3/26,1003,71.96393,3.142387,43.24815,9.802854,13.79376,7.373046,1.976783
7734,2017/3/27,1003,60.54705,2.989832,31.67984,8.699757,15.31614,7.788503,1.861479
7739,2017/3/28,1003,58.15775,3.031177,27.60771,10.35987,15.78442,9.472293,1.37457
7744,2017/3/29,1003,56.0109,2.695721,24.69018,10.27827,16.44191,9.240805,1.904818
7749,2017/3/30,1003,46.7742,2.415056,21.66603,8.87206,11.77108,7.203076,2.049974
7754,2017/3/31,1003,53.7234,2.41089,24.37798,10.10862,14.99336,8.60325,1.832547
7759,2017/4/1,1003,80.79341,3.336628,41.54367,13.95582,18.87989,9.342637,3.077405
7764,2017/4/2,1003,78.88149,3.356213,42.23802,14.08914,17.03783,9.34354,2.160287
7769,2017/4/3,1003,63.91473,3.058654,33.78698,10.99964,14.74465,7.373107,1.32481
7774,2017/4/4,1003,60.98429,2.944412,28.81685,9.308236,18.28593,8.581108,1.628864
7779,2017/4/5,1003,77.0127,3.731358,34.57964,15.38171,20.11449,10.85232,3.205504
7784,2017/4/6,1003,64.45656,3.398036,30.93023,11.8893,15.68001,9.655599,2.558988
7789,2017/4/7,1003,47.67161,2.558599,18.58044,10.80078,14.05492,8.964029,1.676872
7794,2017/4/8,1003,57.81966,3.083729,26.27117,11.18289,14.9882,9.946287,2.293674
7799,2017/4/9,1003,31.80431,1.470674,8.988472,8.850009,10.28356,6.409794,2.211595
7804,2017/4/10,1003,30.02673,1.585823,8.594638,8.532893,10.01561,6.365737,1.297766
7809,2017/4/11,1003,54.15284,2.453239,23.68134,10.53279,15.95554,8.998093,1.529928
7814,2017/4/12,1003,54.09162,2.711608,29.00279,7.577705,13.25849,8.006304,1.541027
7819,2017/4/13,1003,47.47936,2.601734,22.88505,7.76896,13.00257,7.235697,1.221048
7824,2017/4/14,1003,50.09671,2.712356,23.71691,9.517547,12.75271,8.060296,1.397185
7829,2017/4/15,1003,64.41616,3.437562,33.52453,11.23131,13.87991,9.015996,2.342852
7834,2017/4/16,1003,71.88647,3.632097,35.90134,13.65567,14.83243,9.15421,3.864936
7839,2017/4/17,1003,42.22915,1.985676,19.40093,8.453087,10.39635,7.299463,1.993109
7844,2017/4/18,1003,39.08588,1.885667,18.86844,8.986043,8.138058,6.226785,1.20767
7849,2017/4/19,1003,46.70907,2.529846,21.55356,10.10514,11.12622,7.424131,1.394303
7854,2017/4/20,1003,54.14089,2.684625,23.9598,11.03646,15.07916,8.502465,1.380842
7859,2017/4/21,1003,35.87498,1.863285,11.46995,9.364445,11.93358,6.446196,1.24372
7864,2017/4/22,1003,41.86759,1.881172,18.86626,9.217013,10.68487,6.983994,1.218273
7869,2017/4/23,1003,50.81418,2.40389,23.22923,10.97974,12.93947,8.690177,1.261853
7874,2017/4/24,1003,46.0787,2.455293,21.61732,9.293788,11.42631,7.654682,1.285993
7879,2017/4/25,1003,54.46674,2.929413,24.71829,10.5094,14.54065,9.123291,1.768986
7884,2017/4/26,1003,32.76454,1.607949,10.80825,7.518071,11.58601,6.027163,1.244262
7889,2017/4/27,1003,32.35954,1.601346,14.61972,6.281654,8.652584,5.265887,1.204238
7894,2017/4/28,1003,45.35839,2.082256,22.73111,8.852772,9.907181,6.504488,1.785073
7899,2017/4/29,1003,45.91568,2.168318,22.05179,10.22477,9.549855,6.633137,1.920944
7904,2017/4/30,1003,46.75284,2.403887,22.14232,10.57342,9.75679,6.604011,1.876426
7909,2017/5/1,1003,52.19922,2.580568,27.45124,8.530709,11.91763,8.343315,1.719069
7914,2017/5/2,1003,25.44786,1.333367,7.342841,6.538904,9.065991,5.730772,1.166757
7919,2017/5/3,1003,24.29015,1.325638,5.470683,7.778714,8.569707,5.648386,1.145408
7924,2017/5/4,1003,28.20466,1.569957,8.171558,7.18216,10.00775,6.111584,1.273235
7929,2017/5/5,1003,30.01505,1.760065,6.72933,9.149966,11.11198,6.469382,1.263709
7934,2017/5/6,1003,80.57483,3.630666,37.66865,16.12637,20.61503,10.58915,2.534116
7939,2017/5/7,1003,82.99391,3.572513,44.68714,15.19207,17.38426,9.765776,2.157925
7944,2017/5/8,1003,52.24359,2.676258,24.5207,9.340266,13.90618,8.529942,1.800183
7949,2017/5/9,1003,38.7911,1.816524,15.38643,9.426209,10.90845,6.549772,1.253487
7954,2017/5/10,1003,47.30367,2.515192,24.1826,9.377436,10.13301,6.986679,1.09543
7959,2017/5/11,1003,61.5591,3.162737,29.09259,12.09714,14.75972,8.663566,2.446911
7964,2017/5/12,1003,42.78677,2.287277,18.43124,8.875987,11.8314,6.683283,1.360866
7969,2017/5/13,1003,36.23631,2.026926,16.74251,9.136256,7.37988,5.516352,0.9507385
7974,2017/5/14,1003,35.31449,1.957555,17.65122,7.088963,7.667312,5.192902,0.949441
7979,2017/5/15,1003,35.09511,2.072406,15.09636,6.575885,10.26837,5.640174,1.082091
7984,2017/5/16,1003,35.25527,1.779395,15.90198,7.622985,8.946953,5.531142,1.003957
7989,2017/5/17,1003,47.13159,2.279447,23.94742,9.791588,9.943207,7.837172,1.169926
7994,2017/5/18,1003,40.89226,2.216998,19.35922,9.341001,8.898025,6.380222,1.077015
7999,2017/5/19,1003,41.75517,2.25806,15.86014,10.41569,12.02022,7.371244,1.201062
8004,2017/5/20,1003,45.44494,2.199247,19.36341,11.21523,11.42924,7.707338,1.237818
8009,2017/5/21,1003,41.35828,2.067992,16.60302,10.42804,11.0012,7.239496,1.258031
8014,2017/5/22,1003,28.97413,1.60598,10.25966,8.437085,7.684836,4.98957,0.9865704
8019,2017/5/23,1003,31.40568,1.781803,9.94542,7.593426,10.75025,6.285419,1.334781
8024,2017/5/24,1003,25.12034,1.364879,7.714155,7.180055,7.867957,4.79308,0.9932944
8029,2017/5/25,1003,39.4961,2.032119,20.23675,7.82742,8.138227,5.370424,1.261582
8034,2017/5/26,1003,33.88097,1.983557,14.14119,8.573724,8.232543,5.223905,0.9499556
8039,2017/5/27,1003,58.82547,2.903441,30.23395,12.38898,11.95206,7.921608,1.347039
8044,2017/5/28,1003,49.05162,2.486798,23.41741,11.24303,10.2506,7.44506,1.653787
8049,2017/5/29,1003,51.74027,2.635562,25.08083,11.66978,10.62389,7.899639,1.730213
8054,2017/5/30,1003,51.71142,2.511743,21.97352,13.28529,12.68072,8.22543,1.260142
8059,2017/5/31,1003,76.23683,3.41655,39.70814,18.63054,12.1915,9.063089,2.2901
8064,2017/6/1,1003,68.17962,3.018399,36.58456,14.73485,11.75485,8.633968,2.086957
8069,2017/6/2,1003,36.58149,1.862684,14.97099,9.728021,8.780189,5.760685,1.239604
8074,2017/6/3,1003,33.63935,1.680028,13.87829,7.863596,9.027533,5.415349,1.189904
8079,2017/6/4,1003,19.02584,1.243803,5.026774,5.437101,6.504558,3.26541,0.8136035
8084,2017/6/5,1003,25.04046,1.396158,4.968032,8.617003,8.863594,5.666022,1.195673
8089,2017/6/6,1003,25.8626,1.442443,5.69941,8.78014,8.841886,5.69635,1.098721
8094,2017/6/7,1003,44.94871,2.014916,16.99437,12.32837,12.31937,6.845736,1.291686
8099,2017/6/8,1003,58.3938,2.713727,26.96789,13.78061,13.51325,8.676987,1.418318
8104,2017/6/9,1003,56.84424,2.816852,25.73638,13.47678,13.37517,8.632121,1.439063
8109,2017/6/10,1003,24.16806,1.592051,4.061561,7.357026,10.14839,4.767688,1.009032
8114,2017/6/11,1003,33.50413,1.781201,10.08378,10.44076,10.06494,6.060222,1.133452
8119,2017/6/12,1003,29.8385,1.755351,7.617458,9.164408,10.27685,5.548921,1.024433
8124,2017/6/13,1003,25.6134,1.589354,6.505248,7.669074,8.922941,5.328018,0.9267832
8129,2017/6/14,1003,29.77166,1.688714,8.462884,9.619285,9.000844,5.157992,0.9999333
8134,2017/6/15,1003,43.66321,2.164501,16.78817,12.73961,10.87337,7.741791,1.097559
8139,2017/6/16,1003,47.53059,2.450733,21.56481,11.73739,10.56533,8.322356,1.212325
8144,2017/6/17,1003,38.01418,2.020109,16.03027,10.09321,8.810659,6.137005,1.059931
8149,2017/6/18,1003,35.34605,1.811138,13.20077,9.677279,9.402382,5.822582,1.254483
8154,2017/6/19,1003,25.15743,1.695419,5.846035,7.281373,9.459867,4.996191,0.8747362
8159,2017/6/20,1003,32.67146,2.058443,8.667056,9.670944,11.1164,6.140028,1.158617
8164,2017/6/21,1003,42.59497,2.242386,15.98234,10.4247,12.65966,7.338776,1.285882
8169,2017/6/22,1003,29.98662,1.762826,8.177037,9.490209,9.559193,5.439137,0.9973552
8174,2017/6/23,1003,48.462,2.55802,18.63795,12.18221,13.60607,8.13454,1.477748
8179,2017/6/24,1003,56.20611,2.80598,22.35271,15.20833,14.29401,8.780731,1.545084
8184,2017/6/25,1003,51.7018,2.571127,20.14067,13.66252,13.78513,8.081512,1.542349
8189,2017/6/26,1003,57.43063,2.747235,22.31008,15.38406,15.494,7.922956,1.495251
8194,2017/6/27,1003,60.44949,2.914699,25.4503,16.08464,14.43899,8.494695,1.560862
8199,2017/6/28,1003,69.19389,3.327375,32.43042,15.20694,15.77177,9.742802,2.457387
8204,2017/6/29,1003,50.05897,2.472632,19.80025,14.03795,12.48162,8.042756,1.266517
8209,2017/6/30,1003,32.89735,2.159604,9.875326,8.679789,11.11135,6.127764,1.071281
8214,2017/7/1,1003,22.47011,1.939173,3.807422,6.670078,9.128993,4.241575,0.9244438
8219,2017/7/2,1003,22.7777,2.048521,4.37292,6.37139,9.073459,4.117089,0.9114103
8224,2017/7/3,1003,25.18443,2.087927,6.579376,6.90744,8.622543,4.44766,0.9871442
8229,2017/7/4,1003,29.29896,2.097103,8.31973,8.689635,9.079818,4.768886,1.112674
8234,2017/7/5,1003,31.17087,2.320194,9.541189,8.066207,9.839145,5.102772,1.404135
8239,2017/7/6,1003,29.20942,2.241501,11.54433,7.541249,6.785604,4.052808,1.096741
8244,2017/7/7,1003,26.1427,2.105667,9.48511,6.856041,6.742027,3.951055,0.9538552
8249,2017/7/8,1003,22.77855,2.018393,5.69468,6.506502,7.727494,3.791353,0.8314806
8254,2017/7/9,1003,23.99067,1.959234,6.763994,6.735325,7.593568,3.912504,0.9385489
8259,2017/7/10,1003,20.54603,1.726006,5.116348,6.453248,6.435562,3.828147,0.8148658
8264,2017/7/11,1003,28.30337,2.142173,10.5351,8.347216,6.266441,3.808852,1.012438
8269,2017/7/12,1003,34.07888,2.328747,13.9289,9.60297,6.647703,5.076465,1.570557
8274,2017/7/13,1003,40.98177,2.756698,16.55676,11.07678,8.505256,6.787174,2.086274
8279,2017/7/14,1003,36.49982,2.612602,12.10811,10.36232,9.382976,6.279857,2.033809
8284,2017/7/15,1003,34.72397,2.440139,16.02732,9.693387,5.025436,4.779506,1.537686
8289,2017/7/16,1003,38.84559,2.523696,18.31096,10.19016,6.074538,6.066518,1.746232
8294,2017/7/17,1003,44.85728,3.088912,19.06254,11.81979,8.782398,7.787253,2.103639
8299,2017/7/18,1003,35.68804,2.393552,17.25122,8.61854,5.799585,5.536439,1.625145
8304,2017/7/19,1003,28.43211,2.120999,14.36526,6.734205,4.194272,3.460927,1.017374
8309,2017/7/20,1003,25.33868,2.028242,12.42949,6.387039,3.548736,2.985911,0.9451693
8314,2017/7/21,1003,28.73935,2.280898,13.10922,7.643985,4.609174,3.464414,1.096073
8319,2017/7/22,1003,33.81784,2.48087,14.76933,9.14561,5.847746,4.636089,1.574283
8324,2017/7/23,1003,42.46037,2.788158,18.93531,11.35616,7.613677,6.871114,1.767063
8329,2017/7/24,1003,41.93652,2.843554,18.81074,11.36774,7.143546,6.527164,1.77094
8334,2017/7/25,1003,43.10639,2.602645,17.85836,12.48995,8.431033,7.295067,1.724398
8339,2017/7/26,1003,38.91584,2.664453,14.54089,11.86753,8.183304,5.939398,1.659658
8344,2017/7/27,1003,48.98856,2.913753,21.65158,13.55429,9.027836,7.933355,1.841105
8349,2017/7/28,1003,37.30224,2.496892,14.69321,10.80838,7.542663,5.94685,1.761092
8354,2017/7/29,1003,24.30007,1.972284,8.336937,7.894025,4.948949,3.654024,1.147875
8359,2017/7/30,1003,20.2729,1.989306,7.84794,5.863061,3.678864,3.050705,0.8937294
8364,2017/7/31,1003,16.76807,1.655812,5.917944,5.477684,2.92484,2.256746,0.7917897
8369,2017/8/1,1003,20.1879,1.774984,8.414579,6.1862,3.039733,2.295462,0.7724042
8374,2017/8/2,1003,21.89469,1.944407,8.585271,7.447877,3.167644,2.719587,0.749491
8379,2017/8/3,1003,28.66439,2.276739,11.58884,8.6865,5.154309,3.770929,0.9579992
8384,2017/8/4,1003,41.09589,2.932932,16.31899,12.24931,7.918532,6.842487,1.676121
8389,2017/8/5,1003,47.78488,3.306817,17.68874,14.77038,10.003,7.661083,2.015945
8394,2017/8/6,1003,52.55897,3.085154,21.83997,16.21392,9.64737,7.580205,1.772554
8399,2017/8/7,1003,48.87131,3.231549,20.92664,14.00011,8.805808,7.753122,1.907203
8404,2017/8/8,1003,20.35588,1.883517,5.338307,5.826585,6.606816,3.862704,0.7006552
8409,2017/8/9,1003,27.35669,2.249371,8.208127,7.710166,8.244197,4.879876,0.9448288
8414,2017/8/10,1003,32.00622,2.636291,9.332924,10.29064,8.646037,4.976963,1.100328
8419,2017/8/11,1003,41.55697,2.850022,15.88743,12.56682,8.70168,7.236071,1.551016
8424,2017/8/12,1003,36.51514,2.733522,12.09534,9.830827,9.992939,5.764268,1.86251
8429,2017/8/13,1003,21.46417,2.042961,4.87299,6.802685,7.055984,3.895358,0.6895502
8434,2017/8/14,1003,26.24002,2.047505,8.563336,7.568521,7.193503,4.647562,0.8671553
8439,2017/8/15,1003,27.18127,2.100011,7.772118,8.384114,7.887305,4.522473,1.037722
8444,2017/8/16,1003,25.77233,2.171297,5.803658,7.745171,9.104829,4.611288,0.9473755
8449,2017/8/17,1003,35.11392,2.478025,11.61142,10.88379,8.788105,5.872932,1.352576
8454,2017/8/18,1003,26.04163,2.355019,8.640774,7.782465,6.464035,3.733803,0.7993374
8459,2017/8/19,1003,25.33798,2.331296,7.673264,7.630759,6.829874,3.830005,0.8727873
8464,2017/8/20,1003,20.03335,1.951001,5.236802,5.726665,6.445197,3.527105,0.673685
8469,2017/8/21,1003,24.76243,2.020946,7.874966,6.877505,7.037466,4.006705,0.9515473
8474,2017/8/22,1003,21.12525,2.398819,7.925457,6.233243,3.922989,2.963794,0.6447418
8479,2017/8/23,1003,19.28005,2.051123,7.069035,6.649607,2.975564,2.560905,0.5347214
8484,2017/8/24,1003,22.54109,2.317405,8.592495,6.917633,4.196515,3.257052,0.5170424
8489,2017/8/25,1003,20.40714,1.825482,6.411227,5.431455,5.966744,3.426861,0.7722321
8494,2017/8/26,1003,22.26378,1.918281,7.878164,6.300627,5.414533,3.232993,0.7521747
8499,2017/8/27,1003,23.47642,2.417096,7.441769,6.818421,6.096824,3.478516,0.7023098
8504,2017/8/28,1003,25.44262,2.126037,8.365175,8.489326,5.574625,3.778982,0.8874569
8509,2017/8/29,1003,14.92014,1.193302,4.400977,4.611612,4.090433,2.625837,0.6238164
8514,2017/8/30,1003,19.6978,1.419324,5.629509,5.770268,6.107396,3.299918,0.771303
8519,2017/8/31,1003,21.16757,1.825593,5.423139,5.616861,7.347864,3.882051,0.9541125
8524,2017/9/1,1003,22.27811,1.781882,7.955527,5.931662,5.892102,3.345147,0.7169369
8529,2017/9/2,1003,25.42519,1.810276,7.749445,6.461897,8.306931,4.395282,1.096641
8534,2017/9/3,1003,22.36471,1.716339,5.577825,6.604712,7.474979,4.131943,0.9908551
8539,2017/9/4,1003,19.17722,1.630735,4.186964,6.251264,6.314781,3.62714,0.7934758
8544,2017/9/5,1003,34.30311,2.34814,10.36317,10.09739,9.980268,5.696491,1.514146
8549,2017/9/6,1003,22.01323,1.885034,5.983343,5.785143,7.417694,4.018144,0.9420155
8554,2017/9/7,1003,24.72845,1.974969,7.990471,6.607821,7.360353,4.122021,0.7948362
8559,2017/9/8,1003,33.00994,2.255234,11.11055,9.494346,8.881784,5.332302,1.268021
8564,2017/9/9,1003,33.51094,2.213157,8.618868,10.5722,10.62447,5.500477,1.482245
8569,2017/9/10,1003,28.8504,2.174013,9.102788,7.42025,9.033105,4.857931,1.120244
8574,2017/9/11,1003,23.45395,1.843913,5.911179,6.886765,7.899372,4.228973,0.9127207
8579,2017/9/12,1003,43.89619,2.554973,14.35126,12.87638,12.0547,7.577085,2.058873
8584,2017/9/13,1003,32.18762,2.097179,13.42475,7.596493,7.766,4.80766,1.303194
8589,2017/9/14,1003,21.50676,1.615695,7.796539,5.613294,5.749613,3.066704,0.7316195
8594,2017/9/15,1003,19.78034,1.435117,6.277932,5.73953,5.625956,2.837255,0.7018045
8599,2017/9/16,1003,21.13274,1.502906,6.868724,5.987555,6.0528,3.260444,0.7207551
8604,2017/9/17,1003,34.36731,2.206891,11.4408,10.42302,8.844605,5.375836,1.451995
8609,2017/9/18,1003,65.60311,3.568166,29.66039,16.83131,12.97135,8.441978,2.571895
8614,2017/9/19,1003,85.5082,4.442893,33.87108,22.11733,21.6776,11.83616,3.399298
8619,2017/9/20,1003,43.24794,2.72303,13.08078,10.62729,14.76414,7.074074,2.052704
8624,2017/9/21,1003,48.3948,2.827431,16.52458,12.06884,14.51015,8.512304,2.463798
8629,2017/9/22,1003,51.39623,3.027157,17.35114,13.11801,14.73725,9.309974,3.162676
8634,2017/9/23,1003,45.00191,2.861151,14.22056,11.4606,13.69797,8.312008,2.761631
8639,2017/9/24,1003,21.43046,1.788408,5.494403,5.535373,7.59007,3.930394,1.022206
8644,2017/9/25,1003,14.66086,1.535874,2.011667,4.827496,5.512584,3.248397,0.7732389
8649,2017/9/26,1003,34.49165,2.225475,10.44598,9.186511,10.79503,6.045813,1.838658
8654,2017/9/27,1003,22.02617,1.369071,6.746728,6.094906,6.914886,3.683207,0.9005793
8659,2017/9/28,1003,23.46321,1.768449,8.640169,5.779506,6.490522,3.609176,0.7845641
8664,2017/9/29,1003,36.36382,2.400714,12.73702,8.011077,11.47376,6.309437,1.741244
8669,2017/9/30,1003,30.18656,1.980592,8.406686,8.826537,9.508882,5.521642,1.463863
8674,2017/10/1,1003,27.19484,2.045919,7.606743,6.925608,9.299583,4.826385,1.316987
8679,2017/10/2,1003,14.94377,1.105837,3.905638,4.999432,4.23863,2.732365,0.6942328
8684,2017/10/3,1003,14.16308,1.039099,5.529178,3.462112,3.394,2.061808,0.7386915
8689,2017/10/4,1003,15.34425,1.053861,5.764841,4.153648,3.633209,2.231247,0.7386915
8694,2017/10/5,1003,19.49088,1.60807,4.987404,4.984055,6.911299,3.507481,1.000052
8699,2017/10/6,1003,25.91779,1.894688,7.487978,6.649796,8.886929,4.4737,0.998399
8704,2017/10/7,1003,39.1459,2.522032,14.05038,8.512719,12.48343,6.442125,1.57734
8709,2017/10/8,1003,38.35743,2.481399,12.22216,9.914336,12.01196,6.596883,1.72757
8714,2017/10/9,1003,39.84596,2.422845,13.37296,9.98268,12.07825,6.794832,1.989228
8719,2017/10/10,1003,31.75182,2.134749,8.669605,8.676504,10.80813,5.502508,1.462832
8724,2017/10/11,1003,15.96896,1.063115,5.678599,4.596957,3.946663,2.442308,0.6836257
8729,2017/10/12,1003,14.51101,1.123263,3.428847,4.644151,4.520307,2.690259,0.794442
8734,2017/10/13,1003,20.83724,1.42037,6.267388,5.247731,6.982752,3.121205,0.9189987
8739,2017/10/14,1003,18.35517,1.134601,7.157082,4.589195,4.624979,2.314703,0.8493133
8744,2017/10/15,1003,16.28216,1.062238,6.556365,4.167635,3.711423,2.052301,0.7844993
8749,2017/10/16,1003,16.93363,1.047603,6.220758,4.744851,4.12536,2.37075,0.7950583
8754,2017/10/17,1003,19.62178,1.154312,7.273151,4.972104,5.36647,2.663726,0.8557431
8759,2017/10/18,1003,23.5997,1.618947,7.039668,5.624842,8.273957,4.186618,1.042286
8764,2017/10/19,1003,31.8251,1.995845,10.97473,6.82575,10.92086,5.476613,1.107912
8769,2017/10/20,1003,35.19961,2.104525,12.26198,8.649987,11.0349,5.440479,1.148214
8774,2017/10/21,1003,67.4928,3.111901,32.14205,12.57763,17.14548,9.057464,2.515739
8779,2017/10/22,1003,75.03056,3.35838,37.42822,13.19108,18.20466,9.449274,2.848219
8784,2017/10/23,1003,36.66339,2.022056,14.56123,6.720265,11.72041,5.524,1.639426
8789,2017/10/24,1003,35.50776,2.171255,14.36213,6.217126,11.34934,5.408615,1.407912
8794,2017/10/25,1003,39.01266,2.379835,15.78249,7.586026,11.86132,5.954471,1.402989
8799,2017/10/26,1003,52.09343,2.926728,24.79427,8.754201,13.9244,8.222143,1.693827
8804,2017/10/27,1003,56.97044,2.989848,28.34397,8.966033,14.69544,8.640955,1.975149
8809,2017/10/28,1003,39.11185,2.209667,15.47666,7.568647,12.26823,6.032236,1.588641
8814,2017/10/29,1003,47.38841,2.169323,23.02076,7.511584,12.37777,6.767677,2.308971
8819,2017/10/30,1003,27.51745,1.751945,9.469746,5.398419,9.403437,4.889941,1.493903
8824,2017/10/31,1003,49.39932,3.023457,22.84794,7.016061,14.5698,7.388417,1.942065
8829,2017/11/1,1003,63.17333,3.831569,28.29572,11.71027,16.49596,9.719271,2.839809
8834,2017/11/2,1003,95.87305,4.847338,49.46876,12.66089,25.12061,11.99609,3.775451
8839,2017/11/3,1003,96.03752,4.212304,54.4808,11.58501,21.92935,10.00843,3.830061
8844,2017/11/4,1003,21.45812,1.423552,7.024616,4.639132,7.011999,3.480052,1.358821
8849,2017/11/5,1003,33.81248,2.338839,13.6228,6.236009,10.21078,4.982989,1.404053
8854,2017/11/6,1003,53.47588,3.558963,23.70858,9.791207,14.22848,8.745821,2.188651
8859,2017/11/7,1003,102.2717,5.480352,46.8677,13.85048,32.456,13.67319,3.617172
8864,2017/11/8,1003,61.12941,3.34551,32.40014,7.726711,15.22316,7.679804,2.433889
8869,2017/11/9,1003,38.87046,2.589373,16.05252,7.126435,11.57226,5.859632,1.529876
8874,2017/11/10,1003,44.6218,2.408058,21.70918,6.737625,12.0138,5.991281,1.753141
